timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1532133199020789136,0.0,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,1.88999998569,-380.627807617,-25.9928817749,18,27.7890949249,-3.37242555618,-92.6265792847,3.49275636673,-19.0643463135,2.66038823128,0
1532133199077624848,0.056835712,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,1.88999998569,-380.627807617,-25.9928817749,18,27.7890949249,-3.37242555618,-92.6265792847,3.80628085136,-19.0095272064,2.66971349716,0
1532133199110307472,0.089518336,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,1.88999998569,-380.627807617,-25.9928817749,18,27.7890949249,-3.37242555618,-92.6265792847,3.91162085533,-18.9870471954,2.67456936836,0
1532133199139793648,0.119004512,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.15999984741,-395.600128174,-158.936355591,20,27.7890949249,-3.37242555618,-92.6265792847,4.11873197556,-18.9381961823,2.67526555061,0
1532133199204697904,0.183908768,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.40999984741,-306.770141602,-157.059753418,22,27.7890949249,-3.37242555618,-92.6265792847,4.46820497513,-18.8530368805,2.66799998283,0
1532133199260585136,0.239796,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.40999984741,-306.770141602,-157.059753418,22,27.7890949249,-3.37242555618,-92.6265792847,4.86244153976,-18.7553825378,2.63497877121,0
1532133199325912496,0.30512336,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.64999985695,-338.676086426,-155.191543579,24,27.7890949249,-3.37242555618,-92.6265792847,5.30596113205,-18.6461391449,2.52518463135,0
1532133199362012272,0.341223136,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.64999985695,-338.676086426,-155.191543579,24,36.0443000793,-2.0127017498,-86.0330429077,5.59101057053,-18.5671272278,2.46036863327,0
1532133199403902480,0.383113344,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.64999985695,-338.676086426,-155.191543579,24,36.0443000793,-2.0127017498,-86.0330429077,5.87816381454,-18.4792194366,2.40248179436,0
1532133199437195312,0.416406176,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.8599998951,-362.505340576,-153.357208252,26,36.0443000793,-2.0127017498,-86.0330429077,6.1604757309,-18.3899517059,2.34283781052,0
1532133199476101936,0.4553128,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,2.8599998951,-362.505340576,-153.357208252,26,36.0443000793,-2.0127017498,-86.0330429077,6.41562700272,-18.298160553,2.31591749191,0
1532133199518615984,0.497826848,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.03999996185,-384.57623291,-151.548248291,28,36.0443000793,-2.0127017498,-86.0330429077,6.67784261703,-18.2051830292,2.26979780197,0
1532133199559518384,0.538729248,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.03999996185,-384.57623291,-151.548248291,28,36.0443000793,-2.0127017498,-86.0330429077,6.92725372314,-18.1124191284,2.2327902317,0
1532133199626812688,0.606023552,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.22000002861,-393.042938232,-149.747711182,30,36.0443000793,-2.0127017498,-86.0330429077,7.28873252869,-17.9673042297,2.19193887711,0
1532133199730530800,0.709741664,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.37999987602,-415.476226807,-147.972549438,31,36.0443000793,-2.0127017498,-86.0330429077,7.96152973175,-17.7246303558,2.07725906372,0
1532133199764769744,0.743980608,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.37999987602,-415.476226807,-147.972549438,31,35.7451553345,-2.91862869263,-76.4460220337,8.21007156372,-17.6299591064,2.09197258949,0
1532133199809801296,0.78901216,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.37999987602,-415.476226807,-147.972549438,31,35.7451553345,-2.91862869263,-76.4460220337,8.46228027344,-17.5333995819,2.11016368866,0
1532133199906226896,0.88543776,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.67999982834,-398.491088867,-144.489837646,35,35.7451553345,-2.91862869263,-76.4460220337,9.10581588745,-17.2858886719,2.12942695618,0
1532133199966419472,0.945630336,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.67999982834,-398.491088867,-144.489837646,35,35.7451553345,-2.91862869263,-76.4460220337,9.53728675842,-17.1342601776,2.07431006432,0
1532133200033772624,1.012983488,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.82999992371,-403.169067383,-142.773788452,37,35.7451553345,-2.91862869263,-76.4460220337,10.0067424774,-16.9709587097,1.97132062912,0
1532133200061987760,1.041198624,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.82999992371,-403.169067383,-142.773788452,37,35.7451553345,-2.91862869263,-76.4460220337,10.3142223358,-16.8593826294,1.91429722309,0
1532133200111481328,1.090692192,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.97000002861,-413.37109375,-141.09161377,39,35.7451553345,-2.91862869263,-76.4460220337,10.6211204529,-16.7374382019,1.8660351038,0
1532133200158976784,1.138187648,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,engine,3.97000002861,-413.37109375,-141.09161377,39,36.6770019531,-3.02629756927,-67.2297134399,11.0519046783,-16.5510826111,1.83258938789,0
