timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1536692144733653240,0.0,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.299999982119,-681.6484375,-40.0780754089,4,-11.9616756439,0.797830879688,-70.1561889648,5.44852542877,-20.6301269531,-1.31049585342,0
1536692144747348664,0.013695424,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.299999982119,-681.6484375,-40.0780754089,4,-11.9616756439,0.797830879688,-70.1561889648,5.44852542877,-20.6301269531,-1.31049585342,0
1536692144785582360,0.05192912,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.299999982119,-681.6484375,-40.0780754089,4,-11.9616756439,0.797830879688,-70.1561889648,5.43528413773,-20.5693893433,-1.26498746872,0
1536692144836487064,0.102833824,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.42999997735,-684.812133789,-37.9364318848,6,2.86309146881,0.183815330267,-71.0142974854,5.44620037079,-20.5206623077,-1.26898860931,0
1536692144898428952,0.164775712,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.42999997735,-684.812133789,-37.9364318848,6,2.86309146881,0.183815330267,-71.0142974854,5.50340127945,-20.4153308868,-1.31556892395,0
1536692144962567448,0.228914208,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.569999992847,-684.812133789,-202.537109375,8,2.86309146881,0.183815330267,-71.0142974854,5.60167503357,-20.283449173,-1.35153567791,0
1536692145030005880,0.29635264,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.569999992847,-684.812133789,-202.537109375,8,2.86309146881,0.183815330267,-71.0142974854,5.72024536133,-20.144739151,-1.34174215794,0
1536692145045635416,0.311982176,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.699999988079,-571.916564941,-200.525253296,10,2.86309146881,0.183815330267,-71.0142974854,5.7685713768,-20.1005687714,-1.32683849335,0
1536692145093538360,0.35988512,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.699999988079,-571.916564941,-200.525253296,10,2.86309146881,0.183815330267,-71.0142974854,5.95204591751,-19.9070682526,-1.20688581467,0
1536692145146715224,0.413061984,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,aileron,-0.829999983311,-571.916564941,-198.496520996,12,2.86309146881,0.183815330267,-71.0142974854,5.98940181732,-19.8664035797,-1.16236150265,0
