timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1536703528930102974,0.0,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.0499999970198,-466.723815918,-41.330619812,2,-1.1749869585,-2.80202746391,-78.9827423096,3.25803136826,-18.8234996796,0.626220107079,0
1536703528958266459,0.028163485,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.109999999404,-466.723815918,-39.4151115417,4,-1.1749869585,-2.80202746391,-78.9827423096,3.25658369064,-18.8274765015,0.671057879925,0
1536703529001651392,0.071548418,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.109999999404,-466.723815918,-39.4151115417,4,-1.1749869585,-2.80202746391,-78.9827423096,3.26821875572,-18.8317508698,0.783872485161,0
1536703529041642312,0.111539338,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.209999993443,-478.539672852,-37.5079574585,6,5.60379314423,-3.94709682465,-76.2508850098,3.3117120266,-18.8211631775,0.861661732197,0
1536703529124448927,0.194345953,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.209999993443,-478.539672852,-37.5079574585,6,5.60379314423,-3.94709682465,-76.2508850098,3.4021794796,-18.799905777,0.887326836586,0
1536703529143737937,0.213634963,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.319999992847,-478.539672852,-189.820083618,8,5.60379314423,-3.94709682465,-76.2508850098,3.43813347816,-18.7873268127,0.891623735428,0
1536703529205917744,0.27581477,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.319999992847,-478.539672852,-189.820083618,8,5.60379314423,-3.94709682465,-76.2508850098,3.56124448776,-18.7502212524,0.876102387905,0
1536703529252803787,0.322700813,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.42999997735,-371.228607178,-187.938949585,9,5.60379314423,-3.94709682465,-76.2508850098,3.66449379921,-18.7190074921,0.866429448128,0
1536703529305413807,0.375310833,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.42999997735,-371.228607178,-187.938949585,9,5.60379314423,-3.94709682465,-76.2508850098,3.84789061546,-18.6570930481,0.837994158268,0
1536703529348794481,0.418691507,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.519999980927,-371.228607178,-186.052108765,11,20.3126449585,-2.52288365364,-74.632019043,3.97271609306,-18.6188526154,0.810002326965,0
1536703529400177775,0.470074801,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.519999980927,-371.228607178,-186.052108765,11,20.3126449585,-2.52288365364,-74.632019043,4.17892360687,-18.5487155914,0.774091720581,0
1536703529442263916,0.512160942,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.610000014305,-377.83795166,-184.171035767,13,20.3126449585,-2.52288365364,-74.632019043,4.34016895294,-18.4948062897,0.72804826498,0
1536703529500669209,0.570566235,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.610000014305,-377.83795166,-184.171035767,13,20.3126449585,-2.52288365364,-74.632019043,4.59325790405,-18.4133815765,0.632148683071,0
1536703529568682464,0.63857949,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.669999957085,-377.83795166,-182.308349609,15,20.3126449585,-2.52288365364,-74.632019043,4.8678650856,-18.3217430115,0.513489663601,0
1536703529598944433,0.668841459,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.669999957085,-377.83795166,-182.308349609,15,20.3126449585,-2.52288365364,-74.632019043,5.13712644577,-18.2230186462,0.424767643213,0
1536703529662098908,0.731995934,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.709999978542,-385.380187988,-180.41242981,17,20.3126449585,-2.52288365364,-74.632019043,5.33414268494,-18.1577796936,0.349036335945,0
1536703529714765535,0.784662561,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.709999978542,-385.380187988,-180.41242981,17,20.3126449585,-2.52288365364,-74.632019043,5.54916238785,-18.0957946777,0.284399628639,0
1536703529811937357,0.881834383,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.729999959469,-385.380187988,-178.550994873,19,30.8735141754,1.27638232708,-71.8737258911,6.1128411293,-17.9096221924,0.0956941917539,0
1536703529847675117,0.917572143,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.729999959469,-396.257202148,-176.673538208,21,30.8735141754,1.27638232708,-71.8737258911,6.3625793457,-17.836107254,0.0100011527538,0
1536703529900857318,0.970754344,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.729999959469,-396.257202148,-176.673538208,21,30.8735141754,1.27638232708,-71.8737258911,6.76610565186,-17.7101993561,-0.120065033436,0
1536703529943003745,1.012900771,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.709999978542,-396.257202148,-174.798400879,23,30.8735141754,1.27638232708,-71.8737258911,7.03872919083,-17.6203975677,-0.190945729613,0
1536703530011660923,1.081557949,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.709999978542,-396.257202148,-174.798400879,23,30.8735141754,1.27638232708,-71.8737258911,7.43493366241,-17.4892463684,-0.273343533278,0
1536703530042088359,1.111985385,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.680000007153,-333.971801758,-172.903823853,24,36.1944313049,2.80163478851,-66.0906982422,7.70632886887,-17.3939609528,-0.344140559435,0
1536703530091393325,1.161290351,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.680000007153,-333.971801758,-172.903823853,24,36.1944313049,2.80163478851,-66.0906982422,8.13450050354,-17.2426795959,-0.478287518024,0
1536703530202554517,1.272451543,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.639999985695,-333.971801758,-171.048339844,26,36.1944313049,2.80163478851,-66.0906982422,9.10054302216,-16.8179359436,-0.859119951725,0
1536703530249925763,1.319822789,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.569999992847,-361.710754395,-169.189483643,28,36.1944313049,2.80163478851,-66.0906982422,9.26399612427,-16.7463035583,-0.907222390175,0
1536703530318063557,1.387960583,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.569999992847,-361.710754395,-169.189483643,28,36.1944313049,2.80163478851,-66.0906982422,9.72627830505,-16.5153045654,-1.04936850071,0
1536703530352182148,1.422079174,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.489999979734,-361.710754395,-167.330688477,30,36.1944313049,2.80163478851,-66.0906982422,10.0108909607,-16.3598022461,-1.11422121525,0
1536703530400943061,1.470840087,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.489999979734,-361.710754395,-167.330688477,30,36.1944313049,2.80163478851,-66.0906982422,10.5501365662,-16.0625324249,-1.1995319128,0
1536703530443565381,1.513462407,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.389999985695,-404.579345703,-165.504089355,32,36.1944313049,2.80163478851,-66.0906982422,10.6896305084,-15.9798612595,-1.2280882597,0
1536703530497586442,1.567483468,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.389999985695,-404.579345703,-165.504089355,32,40.2535934448,5.58986330032,-55.582069397,11.0920753479,-15.7251577377,-1.30386602879,0
1536703530562135509,1.632032535,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.280000001192,-404.579345703,-163.681015015,34,40.2535934448,5.58986330032,-55.582069397,11.3547639847,-15.5349912643,-1.36626338959,0
1536703530594428442,1.664325468,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,aileron,0.280000001192,-404.579345703,-163.681015015,34,40.2535934448,5.58986330032,-55.582069397,11.7651548386,-15.2216310501,-1.48408031464,0
