timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1538768543774366759,0.0,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,8.03999996185,252.816482544,10.4296751022,157,-10.1209888458,-0.92239689827,119.168876648,-6.65363168716,14.5048685074,-0.932133734226,0
1538768543806143559,0.0317768,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,8.03999996185,252.816482544,10.4296751022,157,-10.1209888458,-0.92239689827,119.168876648,-6.51091241837,14.6043462753,-0.840141832829,0
1538768543861433607,0.087066848,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.91999959946,245.186035156,9.88959121704,155,-10.1209888458,-0.92239689827,119.168876648,-6.40410661697,14.6804141998,-0.819193661213,0
1538768543919767751,0.145400992,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.91999959946,245.186035156,9.88959121704,155,-10.1209888458,-0.92239689827,119.168876648,-6.18012475967,14.8396682739,-0.823823451996,0
1538768543970416775,0.196050016,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.81999969482,245.186035156,9.3712053299,154,-10.1209888458,-0.92239689827,119.168876648,-6.06863975525,14.9159011841,-0.803367495537,0
1538768544023901095,0.249534336,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.81999969482,245.186035156,9.3712053299,154,-10.1209888458,-0.92239689827,119.168876648,-5.97050523758,14.9857988358,-0.766215801239,0
1538768544068226823,0.293860064,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.73999977112,230.009933472,10.3677988052,152,-10.1209888458,-0.92239689827,119.168876648,-5.87554836273,15.0491638184,-0.704787254333,0
1538768544146445639,0.37207888,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.73999977112,230.009933472,10.3677988052,152,-10.1209888458,-0.92239689827,119.168876648,-5.74024248123,15.1401157379,-0.602720499039,0
1538768544186350439,0.41198368,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.65999984741,230.009933472,9.78650665283,151,-15.6135835648,-2.10915803909,118.737892151,-5.65814113617,15.1964664459,-0.525906324387,0
1538768544248191271,0.473824512,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.59999990463,225.076385498,9.23853492737,149,-15.6135835648,-2.10915803909,118.737892151,-5.47047138214,15.320309639,-0.378284811974,0
1538768544263144039,0.48877728,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.59999990463,225.076385498,9.23853492737,149,-15.6135835648,-2.10915803909,118.737892151,-5.42194700241,15.3472709656,-0.34619513154,0
1538768544337328551,0.562961792,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.55999994278,225.076385498,10.7614574432,147,-15.6135835648,-2.10915803909,118.737892151,-5.28044271469,15.4387865067,-0.232347860932,0
1538768544371693383,0.597326624,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.55999994278,225.076385498,10.7614574432,147,-15.6135835648,-2.10915803909,118.737892151,-5.20174217224,15.4924449921,-0.134271517396,0
1538768544425543495,0.651176736,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.55999994278,225.076385498,10.7614574432,147,-15.6135835648,-2.10915803909,118.737892151,-5.07682752609,15.5735435486,0.0183508060873,0
1538768544471627911,0.697261152,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.53999996185,219.632141113,10.0954523087,146,-15.6135835648,-2.10915803909,118.737892151,-4.99405908585,15.6209135056,0.102428115904,0
1538768544555730151,0.781363392,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.55999994278,219.632141113,10.8194169998,144,-17.4897174835,-2.86817264557,115.724975586,-4.81683063507,15.7327699661,0.291418284178,0
1538768544635728263,0.861361504,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.55999994278,219.632141113,10.8194169998,144,-17.4897174835,-2.86817264557,115.724975586,-4.60665559769,15.8612031937,0.455370903015,0
1538768544652230439,0.87786368,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.59999990463,211.570739746,10.0851192474,142,-17.4897174835,-2.86817264557,115.724975586,-4.55376768112,15.8909368515,0.478352546692,0
1538768544686027751,0.911660992,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.59999990463,211.570739746,10.0851192474,142,-17.4897174835,-2.86817264557,115.724975586,-4.3745470047,15.9921522141,0.542831599712,0
1538768544729116583,0.954749824,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.59999990463,211.570739746,10.0851192474,142,-17.4897174835,-2.86817264557,115.724975586,-4.24816799164,16.0623378754,0.595421969891,0
1538768544776209831,1.001843072,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.64999961853,211.570739746,12.2056179047,141,-17.4897174835,-2.86817264557,115.724975586,-4.17946004868,16.0987892151,0.605714261532,0
1538768544818929991,1.044563232,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,aileron,7.64999961853,211.570739746,12.2056179047,141,-19.3852157593,-3.50648212433,110.370758057,-3.88092255592,16.2558555603,0.665029525757,0
