timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1538769975610055040,0.0,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.25,-837.250732422,-41.4353218079,2,-12.4737987518,0.862144172192,127.986785889,-11.1709976196,18.1506614685,-2.03865027428,0
1538769975632113248,0.022058208,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.25,-837.250732422,-41.4353218079,2,-12.4737987518,0.862144172192,127.986785889,-10.9876527786,18.2523460388,-2.03936076164,0
1538769975675721536,0.065666496,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.489999979734,-836.163146973,-39.2540054321,4,-12.4737987518,0.862144172192,127.986785889,-10.7809858322,18.3463401794,-2.07435488701,0
1538769975749605632,0.139550592,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.489999979734,-836.163146973,-39.2540054321,4,-16.411151886,0.595242142677,120.483222961,-10.3872566223,18.4911079407,-2.07994437218,0
1538769975819069312,0.209014272,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.719999969006,-836.163146973,-37.1198043823,6,-16.411151886,0.595242142677,120.483222961,-10.1294317245,18.5746231079,-1.9756103754,0
1538769975871060288,0.261005248,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.719999969006,-836.163146973,-37.1198043823,6,-16.411151886,0.595242142677,120.483222961,-9.83408069611,18.6559829712,-1.97166287899,0
1538769975910546368,0.300491328,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.939999997616,-833.173339844,-34.9393577576,9,-16.411151886,0.595242142677,120.483222961,-9.65961933136,18.6899909973,-1.90381777287,0
1538769975979790304,0.369735264,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-0.939999997616,-833.173339844,-34.9393577576,9,-16.411151886,0.595242142677,120.483222961,-9.42930984497,18.7175369263,-1.74297678471,0
1538769976038250112,0.428195072,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-1.14999997616,-833.173339844,-32.820526123,11,-16.411151886,0.595242142677,120.483222961,-9.22608089447,18.7243061066,-1.61606156826,0
1538769976083531936,0.473476896,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,engine,-1.32999992371,-800.769592285,-30.7619132996,13,-8.2811384201,1.15334117413,120.816223145,-9.11295223236,18.711763382,-1.54576420784,0
