timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1532987297179501917,0.0,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.070000000298,-223.221115112,-43.1739387512,1,0.713456630707,-0.0597896613181,-81.0063095093,4.92877340317,-18.3806209564,0.988786995411,0
1532987297206635212,0.027133295,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.070000000298,-223.221115112,-43.1739387512,1,0.713456630707,-0.0597896613181,-81.0063095093,4.92274856567,-18.3904933929,0.997239530087,0
1532987297265563547,0.08606163,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.159999996424,-315.184783936,-41.2502059937,3,0.713456630707,-0.0597896613181,-81.0063095093,4.89289188385,-18.461807251,0.982061505318,0
1532987297316733665,0.137231748,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.159999996424,-315.184783936,-41.2502059937,3,0.713456630707,-0.0597896613181,-81.0063095093,4.89289188385,-18.461807251,0.982061505318,0
1532987297383468473,0.203966556,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.25,-332.961273193,-299.579437256,5,0.713456630707,-0.0597896613181,-81.0063095093,4.8556842804,-18.5140075684,0.808699846268,0
1532987297417717586,0.238215669,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.25,-332.961273193,-299.579437256,5,0.713456630707,-0.0597896613181,-81.0063095093,4.84929704666,-18.5053672791,0.735013842583,0
1532987297478349916,0.298847999,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.319999992847,-239.944274902,-297.711181641,7,0.713456630707,-0.0597896613181,-81.0063095093,4.88002109528,-18.5062255859,0.638406395912,0
1532987297505760617,0.3262587,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.319999992847,-239.944274902,-297.711181641,7,4.76368236542,0.476829379797,-79.8566436768,4.91998577118,-18.4964847565,0.556663691998,0
1532987297568409965,0.388908048,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.370000004768,-241.533279419,-295.851501465,9,4.76368236542,0.476829379797,-79.8566436768,5.00984430313,-18.4597034454,0.395965516567,0
1532987297623761191,0.444259274,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.370000004768,-241.533279419,-295.851501465,9,4.76368236542,0.476829379797,-79.8566436768,5.09572219849,-18.4398651123,0.292847037315,0
1532987297671585687,0.49208377,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.389999985695,-238.672821045,-293.983337402,11,4.76368236542,0.476829379797,-79.8566436768,5.23391151428,-18.3875217438,0.164244964719,0
1532987297707894954,0.528393037,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.389999985695,-238.672821045,-293.983337402,11,4.76368236542,0.476829379797,-79.8566436768,5.35606336594,-18.3611526489,0.0781693533063,0
1532987297795025700,0.615523783,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.389999985695,-252.055740356,-292.132110596,13,17.8698158264,0.950224339962,-78.7597961426,5.61199712753,-18.2971076965,-0.00562156178057,0
1532987297810013719,0.630511802,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.389999985695,-252.055740356,-292.132110596,13,17.8698158264,0.950224339962,-78.7597961426,5.67626047134,-18.2710399628,-0.0283941142261,0
1532987297903724606,0.724222689,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.370000004768,-254.671295166,-290.289337158,15,17.8698158264,0.950224339962,-78.7597961426,6.06062173843,-18.168674469,-0.0856980234385,0
1532987297973429100,0.793927183,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.329999983311,-252.063568115,-288.480194092,16,17.8698158264,0.950224339962,-78.7597961426,6.40664100647,-18.076543808,-0.10895935446,0
1532987298010256509,0.830754592,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.329999983311,-252.063568115,-288.480194092,16,17.8698158264,0.950224339962,-78.7597961426,6.48899126053,-18.0596179962,-0.0755461379886,0
1532987298081425512,0.901923595,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.299999982119,-247.328567505,-286.654327393,18,17.8698158264,0.950224339962,-78.7597961426,6.72104692459,-17.9800224304,-0.00960238464177,0
1532987298106083774,0.926581857,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.299999982119,-247.328567505,-286.654327393,18,29.3770599365,0.0249942243099,-77.441116333,6.86230897903,-17.9313373566,0.0718338117003,0
1532987298186508940,1.007007023,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.280000001192,-233.60748291,-284.845336914,20,29.3770599365,0.0249942243099,-77.441116333,7.11803007126,-17.8330936432,0.317663908005,0
1532987298226213845,1.046711928,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.280000001192,-233.60748291,-284.845336914,20,29.3770599365,0.0249942243099,-77.441116333,7.24052190781,-17.7916145325,0.463992983103,0
1532987298262722311,1.083220394,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.289999991655,-226.308258057,-283.061737061,22,29.3770599365,0.0249942243099,-77.441116333,7.37226247787,-17.7479038239,0.604729473591,0
1532987298314402348,1.134900431,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.289999991655,-226.308258057,-283.061737061,22,29.3770599365,0.0249942243099,-77.441116333,7.49429988861,-17.6935119629,0.742897450924,0
1532987298388275374,1.208773457,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.340000003576,-214.9480896,-281.286560059,24,29.3770599365,0.0249942243099,-77.441116333,7.73971652985,-17.585817337,1.0852458477,0
1532987298430572079,1.251070162,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.340000003576,-214.9480896,-281.286560059,24,29.3770599365,0.0249942243099,-77.441116333,7.86513328552,-17.5322647095,1.24284982681,0
1532987298465790853,1.286288936,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.439999997616,-207.195663452,-279.519805908,26,29.3770599365,0.0249942243099,-77.441116333,8.06073188782,-17.4350185394,1.49723267555,0
1532987298532984955,1.353483038,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.439999997616,-207.195663452,-279.519805908,26,35.142829895,-4.16441440582,-71.8300247192,8.1921453476,-17.3695259094,1.65137183666,0
1532987298578100563,1.398598646,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.579999983311,-193.509490967,-277.770019531,28,35.142829895,-4.16441440582,-71.8300247192,8.35790061951,-17.284324646,1.80272173882,0
1532987298618674874,1.439172957,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.579999983311,-193.509490967,-277.770019531,28,35.142829895,-4.16441440582,-71.8300247192,8.52602958679,-17.1996898651,1.90971589088,0
1532987298682280570,1.502778653,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.759999990463,-195.855712891,-276.053985596,30,35.142829895,-4.16441440582,-71.8300247192,8.87182426453,-17.0264339447,2.09963703156,0
1532987298723633342,1.544131425,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.759999990463,-195.855712891,-276.053985596,30,35.142829895,-4.16441440582,-71.8300247192,9.04937171936,-16.9323959351,2.17421889305,0
1532987298782128846,1.602626929,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.959999978542,-199.4972229,-274.380249023,32,35.142829895,-4.16441440582,-71.8300247192,9.34369945526,-16.7807693481,2.28585624695,0
1532987298830123998,1.650622081,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,0.959999978542,-199.4972229,-274.380249023,32,35.142829895,-4.16441440582,-71.8300247192,9.53857707977,-16.6766662598,2.35268139839,0
1532987298878354669,1.698852752,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,1.17999994755,-204.067047119,-272.689605713,34,35.4206466675,-6.43265295029,-64.63697052,9.91297912598,-16.4593868256,2.50270724297,0
1532987298944698758,1.765196841,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,1.17999994755,-204.067047119,-272.689605713,34,35.4206466675,-6.43265295029,-64.63697052,9.91297912598,-16.4593868256,2.50270724297,0
1532987298990398493,1.810896576,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,1.39999997616,-202.346038818,-271.032623291,36,35.4206466675,-6.43265295029,-64.63697052,10.2736730576,-16.2391738892,2.68860602379,0
1532987299001566267,1.82206435,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,1.39999997616,-202.346038818,-271.032623291,36,35.4206466675,-6.43265295029,-64.63697052,10.3548202515,-16.1876869202,2.73768091202,0
1532987299082974727,1.90347281,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,1.64999997616,-201.769256592,-269.401184082,38,35.4206466675,-6.43265295029,-64.63697052,10.6498832703,-15.9944286346,2.93354225159,0
1532987299139007006,1.959505089,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,1.64999997616,-201.769256592,-269.401184082,38,35.4206466675,-6.43265295029,-64.63697052,10.8115959167,-15.8874921799,3.01692414284,0
1532987299174346836,1.994844919,carbonZ_2018-07-30-17-46-31_engine_failure_with_emr_traj,engine,1.90999996662,-199.672317505,-267.795043945,40,35.4206466675,-6.43265295029,-64.63697052,10.9823961258,-15.7825241089,3.10083317757,0
