timestamp_ns,time_sec,flight_id,fault_type,alt_error,aspd_error,xtrack_error,wp_dist,nav_roll,nav_pitch,nav_yaw,nav_x,nav_y,nav_z,label_anomaly
1536693691516934456,0.0,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.229999989271,-168.137939453,-34.9937019348,9,9.60470294952,-2.08845806122,-70.8663330078,5.33679533005,-16.7021121979,0.587295353413,0
1536693691580279032,0.063344576,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.229999989271,-168.137939453,-34.9937019348,9,9.60470294952,-2.08845806122,-70.8663330078,5.39786672592,-16.6765079498,0.636312305927,0
1536693691608537080,0.091602624,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.299999982119,-168.137939453,-33.2803192139,10,9.60470294952,-2.08845806122,-70.8663330078,5.44188404083,-16.654624939,0.673664748669,0
1536693691685223768,0.168289312,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.299999982119,-168.137939453,-33.2803192139,10,9.60470294952,-2.08845806122,-70.8663330078,5.52750635147,-16.627281189,0.717459380627,0
1536693691751366552,0.234432096,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.370000004768,-169.25201416,-31.541469574,12,9.60470294952,-2.08845806122,-70.8663330078,5.6761174202,-16.57695961,0.77325117588,0
1536693691818368984,0.301434528,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.449999988079,-169.25201416,-29.807598114,14,9.60470294952,-2.08845806122,-70.8663330078,5.80816507339,-16.5346374512,0.80506926775,0
1536693691856345752,0.339411296,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.449999988079,-169.25201416,-29.807598114,14,20.9942474365,-2.12212872505,-69.9898223877,5.9526181221,-16.4882965088,0.840158045292,0
1536693691933273080,0.416338624,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.539999961853,-170.668609619,-28.0673980713,16,20.9942474365,-2.12212872505,-69.9898223877,6.10986852646,-16.4396972656,0.881554186344,0
1536693691977303128,0.460368672,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.539999961853,-170.668609619,-28.0673980713,16,20.9942474365,-2.12212872505,-69.9898223877,6.22027587891,-16.4006633759,0.911214292049,0
1536693692025589688,0.508655232,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.639999985695,-170.668609619,-26.3062458038,17,20.9942474365,-2.12212872505,-69.9898223877,6.46087646484,-16.3304920197,0.96523141861,0
1536693692077446008,0.560511552,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.639999985695,-170.668609619,-26.3062458038,17,20.9942474365,-2.12212872505,-69.9898223877,6.46087646484,-16.3304920197,0.96523141861,0
1536693692108450200,0.591515744,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.729999959469,-170.783813477,-24.5867824554,19,20.9942474365,-2.12212872505,-69.9898223877,6.65875053406,-16.2652759552,0.996668338776,0
1536693692156769400,0.639834944,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.729999959469,-170.783813477,-24.5867824554,19,20.9942474365,-2.12212872505,-69.9898223877,6.81174087524,-16.2209949493,1.00951361656,0
1536693692208297304,0.691362848,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.839999973774,-170.783813477,-22.8373699188,21,29.6260986328,-2.08435511589,-67.1983413696,7.02528810501,-16.1577033997,1.02875065804,0
1536693692262880056,0.7459456,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.839999973774,-170.783813477,-22.8373699188,21,29.6260986328,-2.08435511589,-67.1983413696,7.19713497162,-16.099811554,1.04448521137,0
1536693692333439480,0.816505024,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,0.939999997616,-163.3565979,-21.1286888123,22,29.6260986328,-2.08435511589,-67.1983413696,7.52792787552,-15.9903488159,1.07652366161,0
1536693692437757752,0.920823296,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.04999995232,-163.3565979,-19.3855342865,24,29.6260986328,-2.08435511589,-67.1983413696,7.97636890411,-15.8347892761,1.11807441711,0
1536693692496226008,0.979291552,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.16999995708,-163.3565979,-17.6391048431,26,29.6260986328,-2.08435511589,-67.1983413696,8.25231170654,-15.7258434296,1.14736521244,0
1536693692537053976,1.02011952,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.16999995708,-163.3565979,-17.6391048431,26,29.6260986328,-2.08435511589,-67.1983413696,8.44383430481,-15.6496315002,1.1763150692,0
1536693692578462392,1.061527936,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.16999995708,-163.3565979,-17.6391048431,26,29.6260986328,-2.08435511589,-67.1983413696,8.65410137177,-15.5622634888,1.19813203812,0
1536693692609065560,1.092131104,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.28999996185,-172.514343262,-15.9035930634,28,29.6260986328,-2.08435511589,-67.1983413696,8.85849761963,-15.4687919617,1.20210242271,0
1536693692665103288,1.148168832,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.28999996185,-172.514343262,-15.9035930634,28,37.7430381775,-2.38279891014,-60.0749816895,9.08689689636,-15.3673439026,1.19880306721,0
1536693692687242456,1.170308,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.41999995708,-181.922149658,-14.1669502258,29,37.7430381775,-2.38279891014,-60.0749816895,9.31744766235,-15.26151371,1.21140372753,0
1536693692763070904,1.246136448,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.41999995708,-181.922149658,-14.1669502258,29,37.7430381775,-2.38279891014,-60.0749816895,9.66987323761,-15.0831537247,1.21726202965,0
1536693692779366584,1.262432128,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.41999995708,-181.922149658,-14.1669502258,29,37.7430381775,-2.38279891014,-60.0749816895,9.78270530701,-15.0285825729,1.21861863136,0
1536693692843641560,1.326707104,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.53999996185,-181.922149658,-12.4511356354,31,37.7430381775,-2.38279891014,-60.0749816895,10.1544094086,-14.8400688171,1.21356534958,0
1536693692866668184,1.349733728,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.53999996185,-181.922149658,-12.4511356354,31,37.7430381775,-2.38279891014,-60.0749816895,10.2919588089,-14.7681093216,1.20561921597,0
1536693692912998808,1.396064352,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.66999995708,-192.737762451,-10.6993331909,33,37.7430381775,-2.38279891014,-60.0749816895,10.7003860474,-14.5442276001,1.18181276321,0
1536693692962964120,1.446029664,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.66999995708,-192.737762451,-10.6993331909,33,37.7430381775,-2.38279891014,-60.0749816895,11.1234302521,-14.2993774414,1.15228295326,0
1536693693061655704,1.544721248,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.78999996185,-192.737762451,-8.96878051758,35,42.7318611145,-1.53769803047,-51.1142807007,11.6799592972,-13.9619073868,1.11421573162,0
1536693693137251672,1.620317216,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.90999996662,-202.250488281,-7.24111557007,36,42.7318611145,-1.53769803047,-51.1142807007,12.2352571487,-13.5910072327,1.05706620216,0
1536693693170770264,1.653835808,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,1.90999996662,-202.250488281,-7.24111557007,36,42.7318611145,-1.53769803047,-51.1142807007,12.3788013458,-13.487654686,1.03586089611,0
1536693693190803960,1.673869504,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,2.01999998093,-202.250488281,-5.54127883911,38,42.7318611145,-1.53769803047,-51.1142807007,12.6628952026,-13.2858381271,0.980064809322,0
1536693693254298776,1.73736432,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,2.01999998093,-202.250488281,-5.54127883911,38,42.7318611145,-1.53769803047,-51.1142807007,13.1143808365,-12.9516620636,0.872586429119,0
1536693693299765304,1.782830848,carbonZ_2018-09-11-15-06-34_3_rudder_left_failure,rudder,2.11999988556,-230.63583374,-3.83569335938,40,42.7318611145,-1.53769803047,-51.1142807007,13.5370349884,-12.6121969223,0.780389010906,0
